000	1.4366925976640543
1	1.3117538610557542
10	1.9138138523837167
12	1.6127838567197355
120	1.9138138523837167
1401	1.3117538610557542
1950	1.9138138523837167
1951	1.9138138523837167
1958	1.9138138523837167
1959	1.9138138523837167
1963	1.9138138523837167
2	1.2148438480476977
200	1.9138138523837167
22	1.9138138523837167
225	1.9138138523837167
24	1.9138138523837167
3	1.3117538610557542
30	1.9138138523837167
300	1.9138138523837167
4	1.3117538610557542
43	1.9138138523837167
47	1.9138138523837167
48	1.9138138523837167
5	1.6127838567197355
50	1.9138138523837167
5000	1.9138138523837167
560	1.9138138523837167
6	1.4366925976640543
62	1.9138138523837167
700	1.9138138523837167
7040	1.9138138523837167
7070	1.9138138523837167
7090	1.9138138523837167
800	1.6127838567197355
9	1.9138138523837167
aaas	1.9138138523837167
ability	1.9138138523837167
abstract	1.4366925976640543
abstracted	1.9138138523837167
abstracting	1.9138138523837167
abstracts	1.9138138523837167
accents	1.9138138523837167
acceptable	1.9138138523837167
access	1.3117538610557542
accessory	1.9138138523837167
accomplished	1.3117538610557542
accomplishment	1.9138138523837167
accomplishments	1.9138138523837167
accreditation	1.9138138523837167
accrediting	1.9138138523837167
accuracy	1.9138138523837167
accurate	1.9138138523837167
achieves	1.9138138523837167
activities	1.6127838567197355
actual	1.9138138523837167
adaptive	1.9138138523837167
addition	1.6127838567197355
additions	1.6127838567197355
adequate	1.6127838567197355
administrative	1.9138138523837167
administrators	1.9138138523837167
adopted	1.9138138523837167
adoption	1.9138138523837167
advanced	1.9138138523837167
advantage	1.9138138523837167
advantages	1.9138138523837167
advice	1.9138138523837167
advisory	1.9138138523837167
aerospace	1.6127838567197355
agencies	1.6127838567197355
agriculture	1.9138138523837167
aid	1.6127838567197355
aids	1.9138138523837167
air	1.9138138523837167
algorithm	1.9138138523837167
allowable	1.9138138523837167
allowing	1.9138138523837167
alphabetic	1.6127838567197355
alphanumeric	1.9138138523837167
alternate	1.9138138523837167
american	1.9138138523837167
amounts	1.9138138523837167
analog	1.4366925976640543
analysis	1.0687158123694598
analytic	1.9138138523837167
analytical	1.9138138523837167
analyzed	1.9138138523837167
anderson	1.9138138523837167
answer	1.9138138523837167
apparatus	1.9138138523837167
apparently	1.9138138523837167
appear	1.6127838567197355
applicability	1.9138138523837167
application	1.6127838567197355
applications	1.9138138523837167
applied	1.9138138523837167
appraisals	1.9138138523837167
appreciation	1.9138138523837167
approach	1.6127838567197355
appropriate	1.6127838567197355
approximately	1.9138138523837167
april	1.9138138523837167
area	1.6127838567197355
areas	1.3117538610557542
argued	1.9138138523837167
arrive	1.9138138523837167
art	1.9138138523837167
arthur	1.9138138523837167
article	1.9138138523837167
articles	1.6127838567197355
arts	1.9138138523837167
asdd	1.9138138523837167
aspects	1.4366925976640543
assessment	1.9138138523837167
assigned	1.9138138523837167
assigning	1.9138138523837167
assistant	1.9138138523837167
association	1.9138138523837167
associative	1.9138138523837167
attaining	1.9138138523837167
attempt	1.9138138523837167
attempted	1.9138138523837167
attracting	1.9138138523837167
author	1.4366925976640543
automated	1.4366925976640543
automatic	1.135662602000073
automatically	1.3117538610557542
automating	1.9138138523837167
automation	1.3117538610557542
availability	1.9138138523837167
available	1.2148438480476977
avoid	1.9138138523837167
awareness	1.4366925976640543
background	1.6127838567197355
base	1.9138138523837167
based	1.135662602000073
basis	1.2148438480476977
begun	1.9138138523837167
behavior	1.9138138523837167
better	1.9138138523837167
bibliographic	1.9138138523837167
bibliographies	1.6127838567197355
bins	1.9138138523837167
biological	1.9138138523837167
biology	1.9138138523837167
biomedical	1.6127838567197355
body	1.6127838567197355
